OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,full_address,Latitude,Longitude
6284,7-ELEVEN #40513,I-90/80-IN TOLL RD MM 22W,Portage,IN,365,3.999,"I-90/80-IN TOLL RD MM 22W, Portage, IN",41.1496775,-81.2082
6286,APPLE MARKET #526,"I-64, EXIT 94",Winchester,KY,410,2.91566666,"I-64, EXIT 94, Winchester, KY",51.0612766,-1.3131692
6290,FUEL KING NAPOLEON TRAVEL CENTER,"US-6/US-24/SR/CR-3, EXIT 41",Napoleon,OH,550,3.439,"US-6/US-24/SR/CR-3, EXIT 41, Napoleon, OH",41.3922726,-84.1252243
6293,PETRO STOPPING CENTER #313,"I-40, EXIT 79",Milan,NM,580,3.57066666,"I-40, EXIT 79, Milan, NM",45.4641943,9.1896346
6296,GRAY TRUCK STOP,US-71/US-136,Maryville,MO,400,3.26566666,"US-71/US-136, Maryville, MO",40.3460468,-94.8723858
6299,HWY 34 TRUCKSTOP,"US-34, EXIT 258",West Burlington                         ,IA,345,3.374,"US-34, EXIT 258, West Burlington                         , IA",40.825083,-91.1565496
6305,I-95 Fuel Stop,"I-95, EXIT 126 & US-17/US-1",Fredericksburg,VA,180,3.264,"I-95, EXIT 126 & US-17/US-1, Fredericksburg, VA",38.3031837,-77.4605399
6307,QUIKTRIP #608,"I-70, MID RIVERS MALL",Saint Peters,MO,540,2.904,"I-70, MID RIVERS MALL, Saint Peters, MO",38.791612,-90.5958468
6308,Pilot Travel Centers #354,"I-64, EXIT 28",Simpsonville,KY,415,3.759,"I-64, EXIT 28, Simpsonville, KY",34.7373045,-82.255371
6309,WINNERS CIRCLE #1,"I-30 & US-270, EXIT 98A",Malvern,AR,695,3.35233333,"I-30 & US-270, EXIT 98A, Malvern, AR",52.1159559,-2.3258985
6310,CIRCLE K #2707515,US-27/SR-25 & US-98/US-700/SR-700/SR-66,Sebring,FL,140,3.389,"US-27/SR-25 & US-98/US-700/SR-700/SR-66, Sebring, FL",27.4957453,-81.4410425
6315,AYERCO #25,US-24,Taylor,MO,494,3.01566666,"US-24, Taylor, MO",32.2793121,-99.8812612
6318,Chisholm Corner #15,"I-35, EXIT 72 & US-19",Pauls Valley                            ,OK,569,3.38733333,"I-35, EXIT 72 & US-19, Pauls Valley                            , OK",34.7392055,-97.218509
6326,KANZA TRAVEL PLAZA,"I-35, EXIT 231 AND US-177",Braman,OK,500,3.02733333,"I-35, EXIT 231 AND US-177, Braman, OK",36.9236404,-97.3336552
6327,PETRO STOPPING CENTER #312,"I-40 & I-75, EXIT 369",Knoxville,TN,405,3.42566666,"I-40 & I-75, EXIT 369, Knoxville, TN",35.9603948,-83.9210261
6330,TA EDINBURG TRAVEL CENTER,I-69C/US-281 & FM-2812,Edinburg,TX,639,3.01066666,"I-69C/US-281 & FM-2812, Edinburg, TX",55.9533456,-3.1883749
6334,231 PLAZA AND TRUCK STOP,US-231/SR-75 & SR-20,Youngstown,FL,20,3.494,"US-231/SR-75 & SR-20, Youngstown, FL",41.1035786,-80.6520161
6341,TA RAWLINS TRAVEL CENTER,"I-80, EXIT 214",Rawlins,WY,795,3.72233333,"I-80, EXIT 214, Rawlins, WY",39.7904797,-101.0994722
6346,SPEEDWAY #4710,US-71/SR-60,Windom,MN,425,3.299,"US-71/SR-60, Windom, MN",38.383898,-97.9100492
6351,FLYING J TRAVEL PLAZA #608,"I-10, EXIT 1",Ehrenberg,AZ,930,3.959,"I-10, EXIT 1, Ehrenberg, AZ",50.4821686,10.6576954
6356,CIRCLE K #2721536,ST 6 EAST,Batesville,MS,435,3.24066666,"ST 6 EAST, Batesville, MS",35.7708144,-91.6531128
6370,TA ROCKWALL TRAVEL CENTER,"I-30/US-67, EXIT 68 & SR-205",Rockwall,TX,630,3.13733333,"I-30/US-67, EXIT 68 & SR-205, Rockwall, TX",32.8923464,-96.4066987
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.459,"I-90 &  US-20, Hampshire, IL",51.0449814,-1.2433133
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.539,"I-90 &  US-20, Hampshire, IL",51.0449814,-1.2433133
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.599,"I-90 &  US-20, Hampshire, IL",51.0449814,-1.2433133
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.499,"I-90 &  US-20, Hampshire, IL",51.0449814,-1.2433133
6374,TA ELGIN WEST TRAVEL CENTER,I-90 &  US-20,Hampshire,IL,290,3.469,"I-90 &  US-20, Hampshire, IL",51.0449814,-1.2433133
6387,FLYING J FRANCHISE #966,"I-80, EXIT 229",Battle Mountain,NV,966,3.79233333,"I-80, EXIT 229, Battle Mountain, NV",40.6336532,-116.9539637
6391,TOOT N TOTUM #106,US-287,Dumas,TX,585,3.00566666,"US-287, Dumas, TX",35.8614779,-101.9713726
6393,PILOT TRAVEL CENTER #478,"I-64, EXIT 92",Leavenworth                             ,IN,415,3.959,"I-64, EXIT 92, Leavenworth                             , IN",39.3113257,-94.922759
6393,PILOT TRAVEL CENTERS #478,"I-64, EXIT 92",Leavenworth                             ,IN,415,3.959,"I-64, EXIT 92, Leavenworth                             , IN",39.3113257,-94.922759
6401,CIRCLE K #2723457,"I-10, EXIT 34-B",Gulfport,MS,715,2.989,"I-10, EXIT 34-B, Gulfport, MS",30.3674198,-89.0928155
6434,AMPRIDE ALL ROUND TRUCK STOP,US-20,Fort Dodge,IA,343,3.299,"US-20, Fort Dodge, IA",42.5044017,-94.1910044
6441,GRAND OIL,"I-75, EXIT 41 & SR-80",London                                  ,KY,410,3.499,"I-75, EXIT 41 & SR-80, London                                  , KY",51.5074456,-0.1277653
6442,CLARK OIL #49,US-84,Laurel,MS,620,2.999,"US-84, Laurel, MS",37.1000973,-84.1148273
6448,CIRCLE K #2723392,"I-59, EXIT 97 & US-84",Laurel,MS,620,2.95233333,"I-59, EXIT 97 & US-84, Laurel, MS",37.1000973,-84.1148273
6462,ARCO #471770,US-281 & SR-5,Dunseith,ND,452,3.499,"US-281 & SR-5, Dunseith, ND",48.813057,-100.060968
6468,TA SAYRE TRAVEL CENTER,"I-40 & CEMETARY RD, EXIT 26",Sayre,OK,483,3.064,"I-40 & CEMETARY RD, EXIT 26, Sayre, OK",35.2979543,-99.6399648
6480,FLYING J #934,"I-84, EXIT 265",La Grande,OR,982,3.53566666,"I-84, EXIT 265, La Grande, OR",45.3246068,-118.0878695
6492,FLICKS,US-49,Richland,MS,760,2.999,"US-49, Richland, MS",38.7060457,-88.0949352
6496,SPEEDY EXPRESS #38,"I-35, EXIT 305",Mathis,TX,625,3.199,"I-35, EXIT 305, Mathis, TX",28.0942916,-97.8274111
6502,SQUAW CREEK TRAVEL PLAZA,"I-29, EXIT 79 & US-159",Forest City,MO,400,3.339,"I-29, EXIT 79 & US-159, Forest City, MO",43.2626747,-93.6376741
6517,HARDYS #5,"I-80, EXIT 4   4",Wendover,UT,835,3.499,"I-80, EXIT 4   4, Wendover, UT",51.7676884,-0.7443215
6518,TOWN PUMP FOOD STORE #310,"I-15, EXIT 164",Boulder,MT,816,3.559,"I-15, EXIT 164, Boulder, MT",40.0149856,-105.270545
6526,TULIP CITY TRUCK STOP,"I-196 & SR-40, EXIT 49",Holland,MI,344,3.739,"I-196 & SR-40, EXIT 49, Holland, MI",52.2434979,5.6343227
6527,ZIP TRIP #50,"I-90, EXIT 426",Park City,MT,780,3.584,"I-90, EXIT 426, Park City, MT",40.6460921,-111.4979963
6547,FLYING J TRAVEL PLAZA #762,"I-90, EXIT 126 & SR-59",Gillette,WY,836,3.899,"I-90, EXIT 126 & SR-59, Gillette, WY",44.290635,-105.501876
6562,PILOT #1323,"I-29, EXIT 35                 ",Faucett                                 ,MO,400,3.27233333,"I-29, EXIT 35                 , Faucett                                 , MO",39.6006007,-94.801019
6563,Road Ranger #282,"I-35, EXIT 500",Gainesville,TX,630,3.17566666,"I-35, EXIT 500, Gainesville, TX",29.6519684,-82.3249846
6564,FLYING J FRANCHISE #970,US-395,Pasco                                   ,WA,925,4.599,"US-395, Pasco                                   , WA",28.2996183,-82.4522702
6565,TA Greeneville Travel Center,"I-81,  EXIT 36",Greeneville,TN,405,3.55233333,"I-81,  EXIT 36, Greeneville, TN",36.1631575,-82.8309861
6567,YELLOWSTONE TRUCK SHOP,"I-90, EXIT 330",Livingston,MT,786,3.649,"I-90, EXIT 330, Livingston, MT",40.8682487,-88.5631125
6577,AC & T TRAVEL CENTER,"I-81, EXIT 5 W",Hagerstown,MD,70,3.659,"I-81, EXIT 5 W, Hagerstown, MD",39.6430455,-77.7191081
6578,PILOT TRAVEL CENTER #909- TOWN PUMP,"I-15 & US-2, EXIT 363",Shelby                                  ,MT,815,3.63566666,"I-15 & US-2, EXIT 363, Shelby                                  , MT",31.7716364,-94.1301652
6588,TOWN PUMP FOOD STORE #4300,"I-90, EXIT 249",Whitehall,MT,786,3.659,"I-90, EXIT 249, Whitehall, MT",51.5030645,-0.1259999
6593,LITTLE AMERICA TRAVEL CENTER,"I-40, EXIT 198",Flagstaff,AZ,930,3.539,"I-40, EXIT 198, Flagstaff, AZ",35.1987522,-111.651822
6607,TRANSIT TRUCK STOP,"I-97, EXIT 10",Millersville,MD,22,3.46566666,"I-97, EXIT 10, Millersville, MD",39.997998,-76.3545372
6608,7-ELEVEN #35560,SR-16,Charlotte,NC,46,3.999,"SR-16, Charlotte, NC",35.2272086,-80.8430827
6628,FLYING J TRAVEL PLAZA #682,"I-85, EXIT 150",Haw River,NC,65,3.94233333,"I-85, EXIT 150, Haw River, NC",36.091526,-79.3641862
6632,TA SAVANNAH TRAVEL CENTER,"I-95/SR-405,  EXIT 87 & US-17/SR-25",Richmond Hill,GA,195,3.35066666,"I-95/SR-405,  EXIT 87 & US-17/SR-25, Richmond Hill, GA",43.8801166,-79.4392925
6633,BAKER TRUCK CORRAL,"I-84, EXIT 304",Baker City,OR,982,3.42566666,"I-84, EXIT 304, Baker City, OR",44.7748748,-117.834384
6640,PETRO STOPPING CENTER JOHNSTOWN,"I-25, EXIT 254",Johnstown                               ,CO,800,3.42733333,"I-25, EXIT 254, Johnstown                               , CO",40.3267407,-78.9219698
6642,TA VERO BEACH TRAVEL CENTER #197,"I-95/SR-9, EXIT 147 & SR-60",Vero Beach,FL,95,3.484,"I-95/SR-9, EXIT 147 & SR-60, Vero Beach, FL",27.6387163,-80.3975399
6646,FAMILY EXPRESS #35 (DISCOUNT AVAILABLE),"I-65, EXIT 215 & SR-114",Rensselaer                              ,IN,365,3.13233333,"I-65, EXIT 215 & SR-114, Rensselaer                              , IN",42.7091389,-73.5107732
6655,BP DBA TA ELKTON TRAVEL CENTER,"I-95,  EXIT 109B",Elkton,MD,150,4.969,"I-95,  EXIT 109B, Elkton, MD",39.6065073,-75.8330934
6659,GURNEE TRUCK STOP,US-41,Gurnee                                  ,IL,290,3.289,"US-41, Gurnee                                  , IL",42.3702996,-87.9020186
6659,GURNEE TRUCK STOP,US-41,Gurnee                                  ,IL,290,3.379,"US-41, Gurnee                                  , IL",42.3702996,-87.9020186
6661,TA FRANKLIN TRAVEL CENTER,"I-65, EXIT 61",Franklin,TN,460,3.839,"I-65, EXIT 61, Franklin, TN",33.2002659,-95.2231752
6663,TA of Mocksville,"I-40, EXIT 170 & US-601",Mocksville,NC,46,3.699,"I-40, EXIT 170 & US-601, Mocksville, NC",35.8940236,-80.5617846
6677,ROADWAY TRAVEL CENTER,"I-29, EXIT 73",Sioux Falls                             ,SD,530,3.199,"I-29, EXIT 73, Sioux Falls                             , SD",43.5476008,-96.7293629
6693,SAPP BROS TRAVEL CENTER,US-77,Fremont,NE,486,3.34566666,"US-77, Fremont, NE",37.5482697,-121.988571
6701,JACKS TRUCK STOP,"I-65, EXIT 304 & SR-69",Cullman,AL,615,3.999,"I-65, EXIT 304 & SR-69, Cullman, AL",34.1335332,-86.8779268
6704,FL Roberts,"I-91, EXIT 24",Whately,MA,100,3.559,"I-91, EXIT 24, Whately, MA",42.4399249,-72.6349083
6716,MARATHON,"I-29/US-81, EXIT 65 & I-94 BUS/US-10",Fargo,ND,341,3.449,"I-29/US-81, EXIT 65 & I-94 BUS/US-10, Fargo, ND",46.877229,-96.789821
6721,STAMART 1222,"I-29, EXIT 64",Fargo,ND,341,3.38566666,"I-29, EXIT 64, Fargo, ND",46.877229,-96.789821
6725,TA EXPRESS GRAND FORKS #948,"I-29, EXIT 141 & US-2",Grand Forks,ND,355,3.539,"I-29, EXIT 141 & US-2, Grand Forks, ND",47.9252104,-97.0306325
6734,TOMAHAWK TRUCK STOP,"I-25, EXIT 128",Fountain,CO,803,3.299,"I-25, EXIT 128, Fountain, CO",40.125252,-87.2497418
6736,EAGLEVILLE TRAVEL CENTER,"I-35 & ROUTE N, EXIT 106",Eagleville,MO,320,2.93566666,"I-35 & ROUTE N, EXIT 106, Eagleville, MO",40.4691664,-93.9871736
6742,Holiday #3810,"I-94/US-52, EXIT 178 & SR-24",Clearwater,MN,453,3.22066666,"I-94/US-52, EXIT 178 & SR-24, Clearwater, MN",27.9658533,-82.8001026
6744,FLYING J #550,US-2/US-52,Minot,ND,273,3.93566666,"US-2/US-52, Minot, ND",47.6698594,4.8786165
6745,TIGER TRUCK STOP,"I-10, EXIT 139",Grosse Tete,LA,600,3.059,"I-10, EXIT 139, Grosse Tete, LA",30.4110276,-91.4337211
6755,PETRO STOPPING CENTER #326,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.20733333,"I-40, EXIT 161 & SR-391, North Little Rock, AR",34.769536,-92.2670941
6760,BETTY BEAVERS TRUCKSTOP,"I-87, EXIT 32",Lewis,NY,12,3.719,"I-87, EXIT 32, Lewis, NY",40.0902418,-91.7013355
6760,BETTY BEAVERS TRUCKSTOP,"I-87, EXIT 32",Lewis,NY,12,3.619,"I-87, EXIT 32, Lewis, NY",40.0902418,-91.7013355
6765,CIRCLE C TRAVEL PLAZA,"I-95, EXIT 68 & SR-61",Walterboro,SC,195,3.079,"I-95, EXIT 68 & SR-61, Walterboro, SC",32.9021377,-80.6672631
6806,Onvo Travel Plaza,"I-78/US-22, EXIT 45 & SR-863",Kutztown,PA,90,3.32733333,"I-78/US-22, EXIT 45 & SR-863, Kutztown, PA",40.5173165,-75.7774177
6810,TA RICHMOND,"I-95, EXIT 89 & SR-802",Ashland,VA,180,3.60566666,"I-95, EXIT 89 & SR-802, Ashland, VA",40.7887367,-82.2360391
6811,PUMP & PANTRY #24,US-6/CR-74,Hastings,NE,330,3.399,"US-6/CR-74, Hastings, NE",50.8550976,0.5821779
6823,PETRO STOPPING CENTER #301,"I-10, EXIT 37",El Paso,TX,640,3.124,"I-10, EXIT 37, El Paso, TX",31.7601001,-106.4870476
6840,PETRO DEMING,"I-10, EXIT 68",Deming,NM,640,3.38566666,"I-10, EXIT 68, Deming, NM",32.2627416,-107.7581979
6842,FLYNNS TRUCK PLAZA,"US-20, EXIT 11 & SR-140",Shrewsbury,MA,175,3.61566666,"US-20, EXIT 11 & SR-140, Shrewsbury, MA",52.707755,-2.7540658
6845,NEBRASKALAND TIRE SHOP,"I-80, EXIT 237 & US-283",Lexington,NE,330,2.999,"I-80, EXIT 237 & US-283, Lexington, NE",38.0464066,-84.4970393
6850,BROKEN WHEEL TRUCK STOP,"I-25, EXIT 135",Douglas,WY,790,3.759,"I-25, EXIT 135, Douglas, WY",39.7628415,-88.2170516
6857,TA SPARKS TRAVEL CENTER,"I-80, EXIT 19 & SR-659",Sparks,NV,966,3.899,"I-80, EXIT 19 & SR-659, Sparks, NV",39.5404679,-119.7487235
6859,PRIME STOP,US-81,Norfolk,NE,470,3.229,"US-81, Norfolk, NE",52.666667,1.0
6864,JJS TRUCK STOP,"I-30, EXIT 106",Malvern,AR,695,3.31566666,"I-30, EXIT 106, Malvern, AR",52.1159559,-2.3258985
6869,TA WHEELING TRAVEL CENTER,"I-70, EXIT 11 & CR-41",Valley Grove,WV,165,3.529,"I-70, EXIT 11 & CR-41, Valley Grove, WV",40.0875732,-80.5703508
6883,PILOT TRAVEL CENTERS #517,US- 22 & SR-322,Duncannon,PA,70,4.199,"US- 22 & SR-322, Duncannon, PA",40.3931433,-77.0325751
6885,GO MART FOOD STORE #31,"I-77, EXIT 95 & SR-61",Charleston                              ,WV,44,3.499,"I-77, EXIT 95 & SR-61, Charleston                              , WV",32.7884363,-79.9399309
6886,PWI #535,"I-70, EXIT 47",Palisade,CO,800,3.379,"I-70, EXIT 47, Palisade, CO",46.7132862,-93.4885687
6897,Speedee Mart #2890,US-20 & US-83,Valentine,NE,475,3.329,"US-20 & US-83, Valentine, NE",43.0949075,0.704317
6901,PRIME STOP,US-275,Wisner,NE,470,3.259,"US-275, Wisner, NE",43.6164091,-83.5841307
6915,FLITE LINE SUNOCO,"I-95, EXIT 3",Portsmouth,NH,34,3.69566666,"I-95, EXIT 3, Portsmouth, NH",50.800031,-1.0906023
6927,TORCH 85 TRUCK PLAZA,"I-85, EXIT 42",Tuskegee,AL,720,3.27233333,"I-85, EXIT 42, Tuskegee, AL",32.4240535,-85.6908715
6944,CROSSROADS TRUCK STOP,"I-82, EXIT 1 & US-730",Umatilla,OR,982,3.239,"I-82, EXIT 1 & US-730, Umatilla, OR",45.6416995,-118.7671122
6948,PILOT #4563,"I-8I, EXIT 77",Harrisburg,PA,70,3.869,"I-8I, EXIT 77, Harrisburg, PA",40.2663107,-76.8861122
6951,ARROWHEAD TRAVEL PLAZA,"I-84, EXIT 216 & SR 331,",Pendleton,OR,982,3.259,"I-84, EXIT 216 & SR 331,, Pendleton, OR",38.6914606,-84.3689142
6954,BOLLA MARKET #198,SR-17MAHWA,Mahwah,NJ,115,3.58566666,"SR-17MAHWA, Mahwah, NJ",41.0887072,-74.1437552
6960,FLYING J TRAVEL PLAZA #761,"I-80 & US-189, EXIT 3",Evanston,WY,835,3.699,"I-80 & US-189, EXIT 3, Evanston, WY",42.0470043,-87.6846053
6961,LITTLE AMERICA,"I-80, EXIT 358 & I-25, EXIT 9 & US-30",Cheyenne,WY,795,3.709,"I-80, EXIT 358 & I-25, EXIT 9 & US-30, Cheyenne, WY",41.139981,-104.820246
6962,LITTLE AMERICA TRAVEL CENTER,"I-80, EXIT 68 & SR-374",Little America,WY,835,3.52566666,"I-80, EXIT 68 & SR-374, Little America, WY",41.5443686,-109.8581261
6963,Atlantis Fresh Market #553,"I-84, EXIT 1",Montague,NJ,120,3.509,"I-84, EXIT 1, Montague, NJ",33.6205753,-97.7215754
6968,R STORE #4513,US-41,Fond Du Lac,WI,360,3.299,"US-41, Fond Du Lac, WI",43.7533414,-88.4493796
6970,TA Twin City East Travel Center,I-94  EXIT 4 & US-12,Hudson,WI,450,3.54733333,"I-94  EXIT 4 & US-12, Hudson, WI",40.7381635,-74.0550731
6971,KWIK TRIP #1013,"I-41, EXIT 57 & SR-167",Richfield,WI,444,3.39066666,"I-41, EXIT 57 & SR-167, Richfield, WI",44.8766431,-93.2877877
6975,TRUCKERS INN STOP,"I-90/I-94, EXIT 132 & US-51",De Forest,WI,420,3.199,"I-90/I-94, EXIT 132 & US-51, De Forest, WI",47.4599283,-92.5793506
6976,MOASIS TRUCK CENTER,US-41,Little Chute,WI,444,3.199,"US-41, Little Chute, WI",44.2799872,-88.3184394
6980,TA MADISON TRAVEL CENTER,"I-90/I-94/I-39, EXIT 132 & US-51",De Forest,WI,420,3.839,"I-90/I-94/I-39, EXIT 132 & US-51, De Forest, WI",47.4599283,-92.5793506
6981,Kwik Trip #1197,"US-151, EXIT 26",Belmont,WI,335,3.564,"US-151, EXIT 26, Belmont, WI",48.4095949,7.234863
6984,TA HURRICANE TRAVEL CENTER,"I-64, EXIT 39 & SR-34",Hurricane,WV,255,3.63233333,"I-64, EXIT 39 & SR-34, Hurricane, WV",38.4325896,-82.0201368
6986,LOVES TRAVEL STOP #448,"I-5, EXIT 136B, SR-509",Tacoma,WA,977,4.589,"I-5, EXIT 136B, SR-509, Tacoma, WA",47.2455013,-122.438329
6986,LOVES TRAVEL STOPS #448,"I-5, EXIT 136B, SR-509",Tacoma,WA,977,4.589,"I-5, EXIT 136B, SR-509, Tacoma, WA",47.2455013,-122.438329
6987,One9 #965,"I-90, EXIT 109 & US-97",Ellensburg                              ,WA,977,3.859,"I-90, EXIT 109 & US-97, Ellensburg                              , WA",46.9970635,-120.545122
6987,One9 #965,"I-90, EXIT 109 & US-97",Ellensburg                              ,WA,977,3.839,"I-90, EXIT 109 & US-97, Ellensburg                              , WA",46.9970635,-120.545122
6987,One9 #965,"I-90, EXIT 109 & US-97",Ellensburg                              ,WA,977,3.899,"I-90, EXIT 109 & US-97, Ellensburg                              , WA",46.9970635,-120.545122
6992,FLYING J #1169,"I-5, EXIT 99",Tumwater,WA,977,4.599,"I-5, EXIT 99, Tumwater, WA",47.0080655,-122.910368
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,970,4.059,"I-90, EXIT 286, Spokane, WA",47.6571934,-117.42351
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,970,3.999,"I-90, EXIT 286, Spokane, WA",47.6571934,-117.42351
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,970,4.029,"I-90, EXIT 286, Spokane, WA",47.6571934,-117.42351
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,970,4.159,"I-90, EXIT 286, Spokane, WA",47.6571934,-117.42351
6994,FLYING J FRANCHISE #967,"I-90, EXIT 286",Spokane,WA,970,3.929,"I-90, EXIT 286, Spokane, WA",47.6571934,-117.42351
6999,SIMMONS TRAVEL CENTER,"I-85, EXIT 4 & SR-93/SR-903",Bracey,VA,180,3.099,"I-85, EXIT 4 & SR-93/SR-903, Bracey, VA",36.578484,-78.1157892
7003,TA ASHLAND TRAVEL CENTER,"I-95, EXIT 92 & SR-54",Ashland,VA,180,3.64233333,"I-95, EXIT 92 & SR-54, Ashland, VA",40.7887367,-82.2360391
7004,FRANKS TRUCKING CENTER,"I-264, EXIT 13B",Chesapeake,VA,130,3.449,"I-264, EXIT 13B, Chesapeake, VA",36.7168315,-76.2494453
7005,PETRO STOPPING CENTER,"I-81 & I-64, EXIT 205",Raphine,VA,185,3.659,"I-81 & I-64, EXIT 205, Raphine, VA",37.9373548,-79.2328102
7007,KUM & GO #0201,"I-80, EXIT 242",Coralville,IA,380,3.294,"I-80, EXIT 242, Coralville, IA",41.6759977,-91.580705
7013,ERNIES TRUCK PLAZA,"I-15, EXIT 112",Beaver,UT,910,3.399,"I-15, EXIT 112, Beaver, UT",40.6916624,-80.3709999
7016,TA SALT LAKE CITY TRAVEL CENTER,"I-80, EXIT 99",Tooele,UT,835,3.769,"I-80, EXIT 99, Tooele, UT",40.4062872,-113.1966394
7018,FLYING J TRAVEL PLAZA #746,"I-15 & I-80 SR 201, EXIT 305",Salt Lake City,UT,835,3.73233333,"I-15 & I-80 SR 201, EXIT 305, Salt Lake City, UT",40.7596198,-111.886797
7023,TA AMARILLO WEST TRAVEL CENTER,"I-40, EXIT 74",Amarillo,TX,585,3.279,"I-40, EXIT 74, Amarillo, TX",35.20729,-101.8371192
7037,SAMS TRUCK STOP,"I-10, EXIT 138",Van Horn,TX,640,3.999,"I-10, EXIT 138, Van Horn, TX",31.0429718,-104.831628
7045,BUBBLE CITY TRUCK STOP,US-64,Farmington,NM,614,3.70566666,"US-64, Farmington, NM",44.6402434,-93.1435497
7051,PILOT #887,US-84 & US-180,Snyder,TX,575,3.24566666,"US-84 & US-180, Snyder, TX",40.7615395,-77.0909536
7056,TA SWEETWATER TRAVEL CENTER,"I-20, EXIT 242",Sweetwater,TX,575,3.15233333,"I-20, EXIT 242, Sweetwater, TX",32.4709519,-100.405938
7058,YESWAY #1125,"I-27, EXIT 1C",Lubbock,TX,700,2.969,"I-27, EXIT 1C, Lubbock, TX",33.5855677,-101.8470215
7059,TA BIG SPRING TRAVEL CENTER,"I-20, EXIT 177 & US-87",Big Spring,TX,612,3.699,"I-20, EXIT 177 & US-87, Big Spring, TX",32.250398,-101.4787356
7064,SPEEDWAY #9804,"I-10, EXIT 25",El Paso,TX,640,3.41566666,"I-10, EXIT 25, El Paso, TX",31.7601001,-106.4870476
7066,REFUEL #328,"I-35,  EXIT 204",San Marcos,TX,595,2.999,"I-35,  EXIT 204, San Marcos, TX",29.8826436,-97.9405828
7072,TA ANTIOCH TRAVEL CENTER,"I-24, EXIT 62",Antioch,TN,460,3.50566666,"I-24, EXIT 62, Antioch, TN",36.2036546,36.1637648
7077,THE TENNESSEAN TRUCKSTOP,"I-65, EXIT 22 & US-31 ALT/SR-11",Cornersville,TN,460,3.799,"I-65, EXIT 22 & US-31 ALT/SR-11, Cornersville, TN",35.3614649,-86.8397237
7078,TA DENMARK TRAVEL CENTER,"I-40 & SR-138, EXIT 68",Denmark,TN,435,3.539,"I-40 & SR-138, EXIT 68, Denmark, TN",55.670249,10.3333283
7080,ONE9 #1422,"I-40, EXIT 197",Moriarty,NM,580,3.11566666,"I-40, EXIT 197, Moriarty, NM",34.9972037,-106.0494876
7082,Chevron,"I-65, EXIT 6",Ardmore,TN,460,3.599,"I-65, EXIT 6, Ardmore, TN",34.1729273,-97.1309119
7084,Holiday StationStore #2746500,US-12 & US-281,Aberdeen,SD,248,3.114,"US-12 & US-281, Aberdeen, SD",57.1482429,-2.0928095
7087,PILOT #599,"I-90, EXIT 192 & I-90 BUS/US-83",Murdo,SD,506,3.799,"I-90, EXIT 192 & I-90 BUS/US-83, Murdo, SD",43.888322,-100.712914
7088,FLYING J FRANCHISE #931,"I-90, EXIT 61",Rapid City,SD,506,3.15733333,"I-90, EXIT 61, Rapid City, SD",44.0806041,-103.228023
7092,LOVES TRAVEL STOP #445,I-90 EXIT 399 & SR 115,Sioux Falls,SD,530,3.889,"I-90 EXIT 399 & SR 115, Sioux Falls, SD",43.5476008,-96.7293629
7095,TA MANNING TRAVEL CENTER,"I-95, EXIT 119",Manning,SC,135,3.51733333,"I-95, EXIT 119, Manning, SC",41.9092293,-95.0650571
7106,PILOT DEALER #1163,"I-80, EXIT 42",Emlenton,PA,165,4.03566666,"I-80, EXIT 42, Emlenton, PA",41.1771825,-79.7099076
7112,TA HARRISBURG TRAVEL CENTER,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.81566666,"I-81, EXIT 77 & SR-39, Harrisburg, PA",40.2663107,-76.8861122
7116,TA MILESBURG TRAVEL CENTER,"I-80, EXIT 158",Milesburg,PA,14,4.049,"I-80, EXIT 158, Milesburg, PA",40.9417272,-77.7850022
7121,TA BLOOMSBURG TRAVEL CENTER,"I-80, EXIT 232",Bloomsburg,PA,138,3.95733333,"I-80, EXIT 232, Bloomsburg, PA",41.0044958,-76.4537302
7126,SAPP BROS TRAVEL CENTER,"I-80, EXIT 120",Clearfield,PA,14,3.899,"I-80, EXIT 120, Clearfield, PA",40.9908706,-78.4457422
7128,FLYING J #518,"I-78, EXIT 10 (PA 645)",Myerstown,PA,208,3.869,"I-78, EXIT 10 (PA 645), Myerstown, PA",40.3752942,-76.3034556
7129,TA BROOKVILLE TRAVEL CENTER,"I-80 EXIT 78, & SR-36",Brookville,PA,14,4.029,"I-80 EXIT 78, & SR-36, Brookville, PA",40.8131553,-73.5673482
7131,TA BREEZEWOOD TRAVEL CENTER,"I-76 & US30, EXIT 161",Breezewood,PA,14,4.299,"I-76 & US30, EXIT 161, Breezewood, PA",39.9990119,-78.2404221
7132,Terrible Herbst dba/One9 #1395,"I-15, EXIT 12",Jean,NV,910,3.459,"I-15, EXIT 12, Jean, NV",35.7788568,-115.3243823
